15003009.bmp,17850,15844,15026,14461,14269,14105,14221,14175,14036,13993,14044,14095,14121,14009,14045,14425,14823,15200,15547,15783,15937,15964,15971,16014,16019,16024,16091,16187,16267,16202,15968,15839,15654,15169,14895,14693,14400,14256,14307,14347,14319,14353,14142,14343,14157,14327,14128,14375,15021,16030,16438,17006,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13239,12767,12377,12157,11828,11251,10820,10458,10392,10168,10192,10040,9150,8419,7376,5966,8641,9720,10446,10965,11346,11746,12118,12187,11721,11482,11182,10796,10215,9150,6825,6982,7508,7697,10282,10325,10426,10475,10546,10843,11137,11694,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3569,3821,4080,4330,4416,4464,4640,4841,5138,5372,5606,5762,6062,6233,6454,6817,7003,7189,7540,7697,7755,7157,6868,6573,6581,7008,7495,8117,8583,9007,9388,9737,9982,10439,10575,10893,11218,11574,11719,11752,11687,11099,9934,9107,8110,7506,7708,8011,8312,8756,9596,10264,11116,11582,11727,11770,11558,11242,11047,10784,10424,10172,9875,9580,9211,8728,7957,7229,6826,7196,7235,8069,8330,7953,7752,7511,7197,7048,6783,6412,6310,5964,5697,5549,5243,5038,4847,4625,4333,4163,4142,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,3910,4051,4207,4335,4534,4833,5052,5277,5574,5764,5997,6361,6539,6835,7044,7274,7402,6548,6300,5972,5912,6646,7111,7686,8121,8514,8842,9198,9468,9669,10079,10327,10518,10923,11256,11116,10665,10414,10149,10260,9921,9538,9531,9463,9330,9458,9674,10115,10439,10946,11778,12076,12096,12150,11925,11578,11327,10992,10634,10189,9666,9339,9125,8524,8089,7611,7733,8145,8786,8780,8599,8226,8090,7851,7502,7388,7078,6754,6562,6260,6003,5822,5465,5303,5010,4705,4552,4162,3939,3737,3572,3654,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
05004002.bmp,17850,16373,15618,14983,15371,15742,15985,16335,15750,15326,15490,15516,15665,15639,15361,15551,16153,16392,16167,15931,15463,15077,15875,16711,17085,17082,17086,17085,17085,17085,17085,17085,17085,17085,17086,17085,17085,17085,17085,17085,17085,17085,17086,17085,17085,17085,17085,17085,17085,17085,17083,17109,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,11884,10499,9969,11348,11755,11865,10669,10136,3581,3893,3074,10519,11590,11787,11413,10417,10217,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7394,7646,7900,7808,7062,6775,6722,6786,7653,8157,8589,9013,8944,8785,8690,9105,9362,9690,10026,10315,10352,10799,11347,12213,12391,12366,12296,12051,11510,11003,10974,11184,11936,12488,12494,12487,12494,12495,12495,12495,12495,12241,11985,11730,11475,11220,10965,10710,10455,10201,9945,9690,9435,9180,8925,8670,8418,8415,8443,8415,8153,7905,7648,7395,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7391,7649,7849,7330,6978,6892,6888,7159,8107,8611,9062,9297,9224,8939,8870,9216,9550,9728,9934,10108,10337,10674,11262,11947,12362,12302,12119,11749,10950,10799,10902,11585,12613,12741,12747,12745,12746,12746,12751,12749,12750,12495,12240,11985,11730,11475,11221,10965,10710,10454,10200,9942,9690,9428,9180,8958,8925,8925,8925,8670,8415,8160,7905,7650,7395,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
14004001.bmp,17850,17850,17850,17850,17850,17850,17850,16619,15896,15332,14870,14355,13942,13576,13283,13641,13653,13930,14246,14980,15525,15547,15471,15196,14870,14559,14356,14310,14370,14395,14378,14303,14394,14415,14474,14917,15258,15060,15185,15185,15630,16554,16687,16531,16727,16913,17850,17850,17850,17850,17850,17850,17850,17850,13119,12853,12740,12666,12746,12482,11962,11854,11717,11493,11598,11566,11476,11406,11488,11381,11443,11577,11401,11472,11497,11395,11409,11427,11407,11377,11531,11402,11164,10506,9560,9583,9266,8536,9533,11107,12957,13756,13746,13755,13753,13750,13759,13755,13760,11736,10464,10636,11107,13751,13761,13770,13770,13770,13770,13770,13770,13770,13770,12564,10733,10819,11527,13414,13746,13743,13272,12415,11534,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6119,6372,6629,6883,7127,7390,7642,7882,8065,6812,5068,3809,3026,3228,4781,6402,8075,9413,9820,10187,10359,10689,10949,11185,11444,11249,9433,7969,6784,6292,7225,8725,10147,11359,11606,11636,11537,11688,11661,11610,11650,11839,11892,12044,11852,11887,11452,11309,10958,10653,10731,10699,10634,10365,10123,10282,10400,10189,9936,9686,9423,9173,8918,8670,8412,8160,7905,7650,7388,7136,6878,6628,6369,6113,5863,5523,5201,4876,4465,4110,3736,3430,3076,3055,3058,3055,2798,2546,2295,2035,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2804,3054,3315,3570,3433,3443,3311,3654,3921,4122,4377,4631,4933,5287,5857,6239,6633,7137,7051,6878,7093,7147,7336,7529,7735,7984,8118,8305,8539,8976,9266,9879,10608,11213,11455,11714,11852,11689,11658,11641,11635,11678,11811,11556,11441,11676,11720,11910,11749,11897,11687,11525,11288,11258,11188,11338,11293,11333,11339,11060,10766,10492,10452,10547,10555,10504,10277,9961,9689,9437,9147,8930,8754,8413,8216,8023,7731,7473,7137,6944,6684,6385,6145,5938,5700,5520,5202,5022,4707,4436,4217,4032,3898,3931,3800,3422,3311,3251,3187,3059,2804,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
03000007.bmp,17850,16963,16704,16290,15241,13955,12689,12333,13517,14199,14210,14182,14549,14833,15122,15492,14452,12171,12162,14420,15567,15586,15497,15416,15241,14571,14493,14893,14426,13627,13492,13863,13950,13928,14338,14618,14630,14717,14770,14719,14490,14184,14171,14312,14696,14943,15377,15524,15764,16152,16625,17081,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,12933,12788,12736,12784,12802,12655,12444,11852,11392,11450,11174,8731,7188,7224,8595,9009,7619,6042,5552,6314,8234,8832,9487,10161,10722,10709,10207,9420,8541,7728,6607,6292,7228,8883,8677,8843,9525,11676,12769,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7649,7901,8153,8407,8618,8386,8124,7980,8164,8624,8906,8768,8262,8264,8154,8048,8483,9044,9851,10167,9776,9275,9249,9523,9665,9638,9303,9242,9218,9266,9475,9468,9291,9329,8493,7967,8488,9354,9269,8931,7383,6415,6236,6801,7315,8510,9233,9890,9730,9470,9290,9032,8790,8617,8440,8166,8055,7909,7847,7680,7418,7280,6870,6741,6410,6356,6278,6118,5854,5608,5349,5099,4845,4587,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4583,4512,4505,4502,4646,4763,5061,5193,5563,5661,5979,6319,6533,6667,6470,5872,5951,6129,6359,7159,7825,8360,8553,8608,8318,8201,8375,8605,9193,9495,8672,8210,8468,9031,9911,11132,11506,11359,11125,10543,9780,7329,7427,7857,8594,9969,10991,11049,11491,11882,12298,12428,12064,11941,11506,11365,11067,10848,10638,10307,10263,9727,9664,9199,9098,8777,8479,8388,7914,7884,7487,7264,6942,6672,6455,5181,4293,4097,4093,5214,6117,5860,5602,5351,5097,4844,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
12004011.bmp,17850,16622,16522,16512,16472,16414,16485,16437,16383,16423,16400,15245,12030,11920,11823,16014,16132,16158,16149,15990,16085,16105,16173,16075,15585,14577,14699,14265,14372,14954,15062,14809,14549,14059,13958,14543,15725,15933,15850,15980,15575,15226,15065,15007,15059,15001,15163,15345,15551,15867,16807,17096,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13289,13057,12575,12213,12064,11990,12006,11743,11047,10202,9225,9179,9810,10631,11345,11760,10912,9966,9588,10244,11161,11779,10266,9295,9021,10331,10628,10427,10303,10483,10849,11414,10576,8197,7149,8772,10990,12031,12077,12112,12232,12362,12710,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6374,6630,6883,7138,7285,7298,7397,7616,7943,8167,8389,8665,8451,8485,8389,8391,8229,7853,7974,7604,7609,7554,7635,8120,8501,9618,10176,10577,10659,10674,10791,10951,11296,11497,11734,12111,12430,12529,12474,12487,12528,12537,12468,12480,12479,12212,12038,11679,10068,8290,7397,6951,7124,7944,7806,7875,8115,7602,7222,6789,6638,6678,6982,7455,7425,7391,7063,6826,6622,6421,6204,5993,6076,5864,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5864,6115,6373,6513,6575,6682,6957,7267,7396,7719,7924,7889,7723,7644,7689,7606,7272,7115,7094,7121,7492,7660,7859,8080,8656,9482,10090,10412,10588,11048,11551,11688,11928,12229,12503,12744,12766,12744,12754,12752,12740,12801,12739,12790,12291,10766,10286,9717,9419,10083,10611,10413,10101,9632,8919,8322,7771,7311,7428,7697,8038,7829,7513,7214,7077,6948,6854,7337,7478,7351,7359,7134,6884,6629,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
08006007.bmp,17850,17004,16443,15947,15458,15331,15412,15466,15529,15378,15337,15378,12435,12173,14021,15476,15318,15320,15362,11343,10727,13280,16049,15923,15924,15968,13264,10647,12305,15884,15885,15883,15873,12329,10567,10559,14363,14492,14609,14624,14616,14619,14619,14616,14614,14553,14407,14436,14489,11360,10491,10533,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,9013,1486,797,6651,9610,9593,9498,7278,6147,6555,9832,9904,10010,7680,5178,5103,8991,10026,9935,8854,6663,6346,8145,9493,9511,9544,8501,4016,1259,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5439,5444,5521,5695,5827,5974,6169,6323,6550,6722,7032,7264,7510,7748,7656,7760,7888,8215,8528,8839,9236,9275,9380,9644,9920,10115,10132,8721,8088,7829,8515,9279,9474,10009,9942,9514,9176,9233,9562,9936,10170,9766,9231,8903,8919,9484,9960,10080,9593,9090,8772,8542,8538,8368,8044,7773,7606,7438,7447,7438,7567,7483,7418,7231,6966,6638,6473,6462,6470,6293,6036,5787,5529,5364,5356,5360,5355,5385,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5408,5572,5612,5804,5952,6314,6458,6757,6887,7144,7422,7747,7690,7726,7820,7994,8262,8452,8927,9162,9350,9508,9670,9939,10221,9809,9091,8494,8170,8546,9105,9559,9686,10004,9893,9513,9463,9587,9830,10019,10085,9740,9218,9197,9437,9803,10126,10145,9737,9316,8839,8699,8686,8408,8082,7869,7737,7624,7571,7692,7683,7507,7472,7395,7180,6887,6546,6464,6455,6467,6280,6041,5744,5497,5366,5356,5356,5358,5382,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
00005009.bmp,17850,16583,16107,15765,15374,15277,15230,15269,15333,15094,15261,15793,15622,13548,12390,12047,13049,13620,13733,13922,14116,14510,15031,14860,14143,13257,12374,11354,9110,8323,9712,12378,15447,15613,15590,15497,15512,15484,15547,15599,15507,15415,15396,15444,15480,15431,15339,15338,15348,15479,15632,15919,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,10858,9996,10145,10482,10644,10667,10718,10905,10965,11463,11298,10187,9461,8867,8723,8716,8809,8503,8575,8386,8371,7466,5545,6259,10500,9870,9485,9252,9593,9705,9779,9855,10095,9940,10353,10817,11293,11917,12139,12101,12046,12082,11930,11980,11718,11183,11400,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,2805,2841,3065,3289,3568,3847,4157,4336,4559,4845,5123,5369,5689,5872,6145,6407,6617,6872,6692,5112,4069,3399,3237,4994,6735,7675,8032,8314,8538,8775,8967,9294,9324,9496,9801,9817,9705,9545,9568,9738,9915,9822,10209,10747,11380,11551,11409,11088,10861,10598,10134,9909,9732,9501,9370,9215,9133,8998,8772,8693,8695,8839,9126,9426,9471,9174,8935,8676,8347,8119,7572,7387,7379,7495,7525,7795,7640,7292,7025,6852,6569,6370,6077,5831,5613,5562,5485,5516,5352,5099,4843,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6629,6882,7140,7378,7646,7900,8123,7621,7106,6935,6403,6712,7473,7707,7851,7838,8147,8263,8530,8857,9043,9439,9795,10360,10610,10867,11090,11175,11097,10760,10628,9786,7245,6530,6593,7781,10302,10291,9969,9733,9769,9440,9276,9257,8907,8706,8710,8763,8952,9286,9512,9517,9194,8878,8584,8283,7963,7613,7264,7261,7257,7513,7763,7653,7395,7144,6881,6610,6336,6091,5869,5722,5700,5693,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
01003013.bmp,17850,15068,13377,12761,13511,13551,12809,12282,12355,12766,13121,13629,13912,13288,11822,11272,11215,11933,12571,13548,14926,14747,14391,13196,11095,11177,11271,13068,14283,14283,14136,13995,13813,13693,13405,13247,13040,12615,11891,9688,9336,9717,11304,12562,13121,13241,13369,13421,13859,14071,14386,15496,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13255,12982,12976,11701,10480,9994,9723,6919,5622,4301,4875,7269,8935,10593,11497,11556,11068,9789,9163,7904,7532,8151,9358,11075,11448,11437,11409,10977,10406,9089,7652,5007,4366,4992,7630,9569,10152,9623,8632,8088,7623,7540,6244,5807,5791,7592,8383,9158,9484,10131,11429,11633,12084,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2547,2800,3059,3310,3568,3703,3735,3782,3696,3850,4016,4254,4251,4497,4523,4694,4755,5070,5323,5485,5847,5981,6558,7216,7688,8105,8362,8589,8825,9082,9166,8909,8725,8522,8499,8669,8990,9306,9421,9678,10025,10014,10341,9337,7948,6795,4718,4131,4611,4599,5025,5385,7255,8357,8582,8806,8917,9250,9593,9630,9070,8085,7488,7117,6767,6486,6815,7109,7684,7766,6749,6304,6216,6165,6426,6712,7014,7136,6864,6661,6526,6224,6219,6329,6151,5940,5640,5462,5097,4941,4652,4415,4252,3882,3783,3400,3316,3316,3311,3059,2800,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2803,2942,2976,2977,3005,3088,3285,3521,3782,4088,3646,3097,2922,2762,3376,3948,4280,4371,4677,4826,5173,5380,5233,4832,5235,5617,6141,7015,8262,8704,8975,9239,9576,9709,9968,10257,10529,10716,10940,11249,11498,11679,11501,10966,10496,10524,10353,10360,9883,8620,6820,5879,5577,5770,7279,9775,10856,10603,10031,9069,8239,7335,6457,6046,6211,6869,7460,7708,7812,8055,7875,7168,6187,5872,5796,5900,6293,6420,6798,6655,6460,6168,6082,5758,5689,5695,5658,5368,5160,4884,4614,4419,4114,3854,3657,3456,3308,3440,3314,3057,2797,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
14003007.bmp,17850,14044,11940,11831,13921,15538,15539,15455,15460,15588,13022,11930,11847,14084,15664,16221,16235,16234,16234,16234,16234,16234,16234,16234,16311,16345,16387,16397,16361,16269,16212,16226,16218,16220,16283,16431,16438,16312,16263,16328,16333,16222,16132,16087,15972,15874,15606,15253,15089,15428,16039,16667,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,12895,12197,12098,12201,12141,12132,12223,10789,4591,3159,2696,10690,12193,12363,12572,12575,12227,9881,9431,10004,12599,12570,12536,12396,12077,10922,2859,3385,5559,12223,12130,12123,12154,12092,12109,12238,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4303,4247,4198,4365,4508,4760,5013,5275,5521,5874,5799,5605,5780,5999,6069,6552,6878,7362,7536,7643,7900,8172,8400,8584,8821,9086,9309,9275,9180,9188,9381,9740,10225,10448,10704,10962,11043,11297,11397,11267,10976,10965,10981,11005,11061,10999,11314,11599,11821,11814,11797,11896,11945,11624,11412,11157,10808,10667,10329,10066,9856,9513,9239,9122,8581,7919,6795,6676,6762,6973,7385,8255,8148,7892,7643,7385,7137,6883,6629,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4767,4760,4761,4786,5017,5270,5528,5776,6079,6444,6294,6237,6285,6495,6757,7134,7267,7574,8011,8237,8500,8751,9002,9251,9562,9762,9609,9462,9564,9687,9688,10023,10631,10954,11227,11352,11468,11486,11482,11225,11124,11216,11206,11208,11421,11392,11811,11970,12004,12049,12140,11855,11473,11317,11019,10738,10577,10187,10065,9669,9501,9208,9021,8542,8222,7199,6659,6716,6808,7135,8033,8149,7892,7645,7386,7135,6883,6628,6372,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
14002000.bmp,17850,14457,13048,12934,14636,16010,16165,16341,15006,13060,12879,14111,15025,15635,15902,16180,16272,16408,16436,16428,16445,16481,16506,16522,16562,16546,16559,16475,16474,16434,16433,16471,16429,16393,16396,16382,16360,16332,16363,16261,16284,16227,16172,16019,15781,15628,15346,15062,14537,13125,12745,13828,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13219,12396,12383,12478,10957,8587,7184,7906,7977,7573,8375,9898,12693,12726,12770,12880,12913,12946,13028,13082,13091,13168,13166,13176,13168,13113,13083,13041,12974,12851,12838,12729,12663,11674,9398,8073,7486,6026,6803,8446,11620,12160,12235,12207,12176,12236,12609,12940,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,2790,2553,2665,2886,3328,3709,3997,4104,4109,4290,4566,4800,4949,5148,5480,5718,5946,6377,6756,7139,7322,7517,7749,7901,8188,8360,8704,8952,9215,9464,9705,10111,10402,10676,10949,11232,11541,11802,11638,10892,10772,10286,10154,10703,11049,11313,11187,10457,10256,10058,10652,11184,11336,11626,11819,12168,12032,12177,11931,11616,11417,10990,10828,10495,10184,9895,9626,9343,9159,8911,8627,8320,8007,7679,7273,6853,6115,5178,5227,5355,5691,6380,6849,6622,6362,6116,5857,5608,5353,5098,4842,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3257,3146,3122,3062,3365,3819,4167,4473,4754,4698,4769,5000,5191,5436,5761,6056,6340,6566,6917,7101,7309,7560,7888,8053,8497,8789,9180,9480,9639,9721,9979,10247,10443,10707,11084,11414,11671,11925,11963,11527,11511,11204,11107,11479,11581,11616,11459,11171,11075,10874,11225,11565,11763,11835,11956,12187,12408,11992,11848,11444,11380,11039,10828,10665,10310,10119,9788,9523,9132,8941,8707,8486,8194,7904,7624,7265,6937,6536,6055,5024,4056,4042,4328,4743,5380,6076,5857,5597,5351,5096,4843,4589,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
07000003.bmp,17850,16491,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16448,16442,16436,16432,16433,16311,15858,15565,15478,15417,15425,15481,15486,15455,15485,15510,15499,15441,15480,15489,15434,15421,15458,15488,15453,15487,15507,15496,15467,15471,15495,15545,16524,16861,16993,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13265,12646,12413,12476,12367,12390,12404,12378,12424,12397,12377,12433,12445,12430,12389,12401,12428,12416,12491,12435,12725,13058,13537,13758,13761,13767,13751,13763,13765,5588,1451,1497,9722,13760,13758,13764,13770,13770,13770,13770,13770,13770,13770,13770,7755,1516,1461,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7900,8154,8409,8458,8366,8611,8919,9101,9376,9598,9676,9717,9698,9915,10120,10379,10646,10889,11192,11429,11685,11928,11931,11936,11924,11875,11509,11259,11279,11259,11317,11256,11317,11307,11301,11308,11268,11322,11258,11004,10784,10529,10326,10074,9783,9466,9220,8986,8709,8505,8166,8034,7942,7891,7775,7524,7265,7012,6897,6838,6914,6749,6502,6248,5993,5738,5485,5226,4970,4725,4461,4210,4037,3831,3768,3743,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3061,3061,3231,3443,3698,3953,4208,4463,4718,4973,5228,5483,5736,5993,6163,6164,6163,6248,6503,6758,7013,7268,7523,7778,8033,8288,8543,8798,9053,9308,9563,9818,10073,10328,10583,10838,11093,11348,11603,11858,12113,12113,12116,12114,12113,12111,12122,12110,12287,12650,12749,12750,12750,12746,12745,12744,12739,12484,12241,11981,11716,11489,11300,11219,11212,11140,10404,9277,8336,7271,6535,6299,5973,5679,5865,6470,7109,7704,7898,7635,7387,7138,6881,6630,6374,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
13001014.bmp,17850,17181,17073,17050,17095,17142,17118,17138,17129,17155,17159,17148,17138,17122,17072,17099,16992,16453,16014,15409,14958,14811,14942,14933,15064,15088,15126,15490,16203,16400,16459,16562,16573,16543,16481,16569,16392,16432,16422,16392,16266,16177,16137,16101,16034,15955,15916,15696,15551,15200,15375,15993,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13065,12110,9454,8320,8440,11259,11930,11708,11166,10611,10348,10061,8921,9417,10881,11095,10550,10954,12242,12538,12284,11833,8989,7392,8260,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6117,6375,6625,6885,7133,7392,7476,7478,7518,7874,8069,8326,8620,8917,9079,9085,9189,9484,9622,9851,10005,10272,10487,10585,11036,11227,11554,11722,11956,11695,11537,11434,11474,11484,11507,11515,11541,11377,11433,11485,11731,11488,11994,11963,11903,11883,11815,11475,11183,11012,10751,10551,10277,10014,9817,9508,9259,9006,8601,8273,7896,7533,6917,6046,6038,6195,6481,7182,7390,7132,6885,6626,6375,6117,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7905,8160,8415,8669,8920,9176,9428,9689,9611,9543,9514,9417,9519,9647,9885,10099,10351,10497,10542,10038,10529,10935,11584,11651,11752,11732,11642,11519,11724,12110,12629,12715,11951,11666,11763,11866,11878,12012,12022,11745,11617,11427,11127,10887,10632,10363,10144,9750,9561,9129,8796,8391,7752,6883,6971,7026,7381,8231,8406,8150,7902,7647,7390,7138,6883,6629,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
