A:\Indus\Contour\IndusFont1840Out5\05002002.bmp,10,10,1,12,7,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\05002003.bmp,8,10,1,12,7,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\05002004.bmp,8,10,4,11,11,14,3,12,
A:\Indus\Contour\IndusFont1840Out5\05002005.bmp,8,8,1,12,7,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\05002006.bmp,7,12,5,4,5,14,8,8,
A:\Indus\Contour\IndusFont1840Out5\05002007.bmp,10,6,3,6,4,8,4,8,
A:\Indus\Contour\IndusFont1840Out5\05002008.bmp,8,6,2,10,6,10,4,12,
A:\Indus\Contour\IndusFont1840Out5\05002009.bmp,8,6,5,12,7,12,3,12,
A:\Indus\Contour\IndusFont1840Out5\05002010.bmp,8,6,2,10,8,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05002011.bmp,8,8,3,12,7,14,4,10,
A:\Indus\Contour\IndusFont1840Out5\05002012.bmp,8,8,1,8,7,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05002013.bmp,9,6,1,8,9,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05002014.bmp,10,8,1,8,9,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05002015.bmp,5,4,1,8,5,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\05003000.bmp,7,8,1,10,7,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05003001.bmp,6,8,1,8,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05003002.bmp,6,10,5,10,6,10,5,10,
A:\Indus\Contour\IndusFont1840Out5\05003003.bmp,7,6,1,6,6,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05003004.bmp,9,4,2,6,8,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\05003005.bmp,7,8,1,10,7,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05003006.bmp,5,10,1,8,15,10,4,10,
A:\Indus\Contour\IndusFont1840Out5\05003007.bmp,10,8,1,8,7,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\05003008.bmp,8,10,1,12,6,12,4,8,
A:\Indus\Contour\IndusFont1840Out5\05003009.bmp,8,10,1,12,5,12,4,8,
A:\Indus\Contour\IndusFont1840Out5\05003010.bmp,8,6,6,10,7,14,4,10,
A:\Indus\Contour\IndusFont1840Out5\05003011.bmp,9,10,1,8,14,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\05003012.bmp,8,10,1,8,15,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05003013.bmp,7,10,7,14,8,12,4,12,
A:\Indus\Contour\IndusFont1840Out5\05003014.bmp,4,10,4,6,3,14,4,10,
A:\Indus\Contour\IndusFont1840Out5\05003015.bmp,7,8,2,12,7,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05004000.bmp,4,2,6,6,5,12,2,8,
A:\Indus\Contour\IndusFont1840Out5\05004001.bmp,4,4,6,2,3,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\05004002.bmp,8,6,1,6,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\05004003.bmp,8,12,1,12,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05004004.bmp,8,12,1,12,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05004005.bmp,8,10,1,12,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\05004006.bmp,2,8,2,6,4,4,3,4,
A:\Indus\Contour\IndusFont1840Out5\05004007.bmp,6,8,2,8,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004008.bmp,5,4,2,2,5,12,3,10,
A:\Indus\Contour\IndusFont1840Out5\05004009.bmp,6,4,2,6,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004010.bmp,5,6,1,6,4,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004011.bmp,6,4,2,4,5,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05004012.bmp,6,4,1,6,5,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004013.bmp,6,2,2,4,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004014.bmp,6,4,2,6,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05004015.bmp,5,4,2,4,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05005000.bmp,6,4,2,4,5,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\05005001.bmp,5,4,1,6,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05005002.bmp,6,2,1,6,5,8,6,8,
A:\Indus\Contour\IndusFont1840Out5\05005003.bmp,6,4,2,6,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05005004.bmp,5,4,2,6,5,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\05005005.bmp,4,6,1,4,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05005006.bmp,6,2,1,4,6,8,6,10,
A:\Indus\Contour\IndusFont1840Out5\05005007.bmp,6,4,1,6,5,8,5,8,
A:\Indus\Contour\IndusFont1840Out5\05005008.bmp,6,4,1,6,6,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05005009.bmp,6,6,2,6,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05005010.bmp,6,4,2,6,6,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\05005011.bmp,6,4,1,8,6,10,4,8,
A:\Indus\Contour\IndusFont1840Out5\05005012.bmp,6,2,1,6,5,8,6,10,
A:\Indus\Contour\IndusFont1840Out5\05005013.bmp,7,8,2,10,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05005014.bmp,6,6,2,6,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05005015.bmp,7,4,1,4,6,14,2,18,
A:\Indus\Contour\IndusFont1840Out5\05006000.bmp,7,6,4,6,7,12,3,10,
A:\Indus\Contour\IndusFont1840Out5\05006001.bmp,5,4,1,6,4,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006002.bmp,6,4,2,4,5,8,5,8,
A:\Indus\Contour\IndusFont1840Out5\05006003.bmp,5,8,1,8,4,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05006004.bmp,4,6,1,6,4,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006005.bmp,6,8,1,8,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006006.bmp,6,6,1,10,5,10,4,8,
A:\Indus\Contour\IndusFont1840Out5\05006007.bmp,6,6,1,6,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006008.bmp,6,10,1,10,6,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05006009.bmp,5,10,1,10,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05006010.bmp,5,8,1,8,4,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05006011.bmp,5,8,1,10,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05006012.bmp,6,8,1,10,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006013.bmp,6,10,1,10,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006014.bmp,5,8,1,8,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\05006015.bmp,5,8,1,10,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05007000.bmp,5,10,1,10,5,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\05007001.bmp,4,8,1,10,4,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05007002.bmp,6,8,1,8,6,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05007003.bmp,5,6,1,8,5,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\05007004.bmp,7,8,1,10,7,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05007005.bmp,6,6,1,6,5,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05007006.bmp,5,6,1,8,5,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05007007.bmp,6,10,1,10,5,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\05007008.bmp,7,8,1,10,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05007009.bmp,4,8,1,10,4,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05007010.bmp,5,10,1,10,4,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05007011.bmp,4,6,2,8,5,8,7,16,
A:\Indus\Contour\IndusFont1840Out5\05007012.bmp,4,10,1,10,4,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05007013.bmp,6,6,1,8,4,8,2,4,
A:\Indus\Contour\IndusFont1840Out5\05007014.bmp,8,6,1,6,7,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05007015.bmp,8,2,1,8,8,14,2,18,
A:\Indus\Contour\IndusFont1840Out5\06000000.bmp,9,10,1,12,8,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06000001.bmp,8,12,1,12,8,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000002.bmp,6,6,1,6,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000003.bmp,9,6,3,9,11,10,2,16,
A:\Indus\Contour\IndusFont1840Out5\06000004.bmp,10,10,1,10,9,16,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000005.bmp,7,12,1,12,6,13,2,14,
A:\Indus\Contour\IndusFont1840Out5\06000006.bmp,4,10,6,12,3,2,8,16,
A:\Indus\Contour\IndusFont1840Out5\06000007.bmp,9,6,2,6,7,16,2,12,
A:\Indus\Contour\IndusFont1840Out5\06000008.bmp,7,6,1,6,6,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06000009.bmp,4,2,1,2,4,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06000010.bmp,4,2,1,4,3,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000011.bmp,2,8,1,2,1,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\06000012.bmp,4,2,1,4,4,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000013.bmp,4,2,1,2,3,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000014.bmp,3,2,1,2,2,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06000015.bmp,3,2,1,2,3,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06001000.bmp,6,2,1,4,4,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\06001001.bmp,5,2,4,2,4,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\06001002.bmp,4,8,5,2,3,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06001003.bmp,4,2,7,4,4,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\06001004.bmp,5,2,6,4,5,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\06001005.bmp,6,4,3,4,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06001006.bmp,3,4,7,4,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\06001007.bmp,5,4,7,4,5,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\06001008.bmp,11,10,1,7,14,23,2,11,
A:\Indus\Contour\IndusFont1840Out5\06001009.bmp,9,10,1,7,14,23,2,16,
A:\Indus\Contour\IndusFont1840Out5\06001010.bmp,9,12,1,8,15,22,2,14,
A:\Indus\Contour\IndusFont1840Out5\06001011.bmp,8,6,1,8,8,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\06001012.bmp,8,2,1,10,8,16,2,14,
A:\Indus\Contour\IndusFont1840Out5\06001013.bmp,8,8,1,8,8,17,2,14,
A:\Indus\Contour\IndusFont1840Out5\06001014.bmp,9,2,1,8,8,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\06001015.bmp,8,4,1,8,9,18,2,18,
A:\Indus\Contour\IndusFont1840Out5\06002000.bmp,9,2,1,8,7,15,2,18,
A:\Indus\Contour\IndusFont1840Out5\06002001.bmp,8,8,6,10,7,14,5,16,
A:\Indus\Contour\IndusFont1840Out5\06002002.bmp,10,10,1,7,14,23,2,11,
A:\Indus\Contour\IndusFont1840Out5\06002003.bmp,8,10,1,10,9,18,2,14,
A:\Indus\Contour\IndusFont1840Out5\06002004.bmp,8,14,1,9,15,21,2,4,
A:\Indus\Contour\IndusFont1840Out5\06002005.bmp,7,12,1,8,15,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\06002006.bmp,8,2,1,2,8,17,2,12,
A:\Indus\Contour\IndusFont1840Out5\06002007.bmp,8,8,1,10,8,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\06002008.bmp,9,10,1,7,14,23,2,16,
A:\Indus\Contour\IndusFont1840Out5\06002009.bmp,9,10,1,7,14,23,2,16,
A:\Indus\Contour\IndusFont1840Out5\06002010.bmp,9,15,1,9,16,21,2,12,
A:\Indus\Contour\IndusFont1840Out5\06002011.bmp,8,10,1,10,7,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\06002012.bmp,8,8,1,12,7,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\06002013.bmp,7,12,1,12,6,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\06002014.bmp,7,6,1,8,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\06002015.bmp,7,6,1,8,5,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\06003000.bmp,7,4,1,4,6,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\06003001.bmp,7,13,1,9,6,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\06003002.bmp,6,10,1,10,5,16,2,14,
A:\Indus\Contour\IndusFont1840Out5\06003003.bmp,6,8,1,8,5,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06003004.bmp,6,6,1,6,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\06003005.bmp,6,6,1,6,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\06003006.bmp,6,2,1,2,5,14,2,11,
A:\Indus\Contour\IndusFont1840Out5\06003007.bmp,6,12,1,14,5,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\06003008.bmp,6,12,1,9,5,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\06003009.bmp,7,12,1,9,16,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06003010.bmp,11,8,1,12,8,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06003011.bmp,5,9,1,8,4,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06003012.bmp,5,8,1,10,4,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\06003013.bmp,5,2,1,2,4,13,2,11,
A:\Indus\Contour\IndusFont1840Out5\06003014.bmp,7,12,7,10,6,14,5,10,
A:\Indus\Contour\IndusFont1840Out5\06003015.bmp,6,16,1,16,6,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\06004000.bmp,6,2,6,6,5,10,9,8,
A:\Indus\Contour\IndusFont1840Out5\06004001.bmp,11,10,1,2,8,16,19,8,
A:\Indus\Contour\IndusFont1840Out5\06004002.bmp,3,2,1,2,2,4,2,4,
A:\Indus\Contour\IndusFont1840Out5\06004003.bmp,4,4,1,2,3,14,10,10,
A:\Indus\Contour\IndusFont1840Out5\06004004.bmp,10,2,6,2,9,18,19,6,
A:\Indus\Contour\IndusFont1840Out5\06004005.bmp,10,6,1,6,9,18,2,12,
A:\Indus\Contour\IndusFont1840Out5\06004006.bmp,9,2,7,2,9,4,8,4,
A:\Indus\Contour\IndusFont1840Out5\06004007.bmp,2,10,4,8,1,6,5,10,
A:\Indus\Contour\IndusFont1840Out5\06004008.bmp,3,4,1,4,2,6,9,6,
A:\Indus\Contour\IndusFont1840Out5\06004009.bmp,6,4,1,4,6,15,7,16,
A:\Indus\Contour\IndusFont1840Out5\06004010.bmp,6,6,1,6,6,12,9,10,
A:\Indus\Contour\IndusFont1840Out5\06004011.bmp,8,8,1,10,8,16,4,14,
A:\Indus\Contour\IndusFont1840Out5\06004012.bmp,9,10,1,7,8,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\06004013.bmp,3,12,6,4,1,4,6,14,
A:\Indus\Contour\IndusFont1840Out5\06004014.bmp,2,6,2,2,1,4,3,8,
A:\Indus\Contour\IndusFont1840Out5\06004015.bmp,4,6,4,4,1,4,8,4,
A:\Indus\Contour\IndusFont1840Out5\06005000.bmp,4,6,1,2,1,4,2,4,
A:\Indus\Contour\IndusFont1840Out5\06005001.bmp,3,2,1,2,3,8,8,8,
A:\Indus\Contour\IndusFont1840Out5\06005002.bmp,7,8,2,10,6,15,3,12,
A:\Indus\Contour\IndusFont1840Out5\06005003.bmp,6,8,1,8,5,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\06005004.bmp,10,8,1,8,9,18,2,11,
A:\Indus\Contour\IndusFont1840Out5\06005005.bmp,7,4,5,6,7,16,3,13,
A:\Indus\Contour\IndusFont1840Out5\06005006.bmp,7,4,6,8,6,12,9,16,
A:\Indus\Contour\IndusFont1840Out5\06005007.bmp,6,2,1,4,4,14,4,8,
A:\Indus\Contour\IndusFont1840Out5\06005008.bmp,6,2,6,2,4,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\06005009.bmp,5,2,1,4,8,10,6,8,
A:\Indus\Contour\IndusFont1840Out5\06005010.bmp,6,6,2,6,5,12,2,8,
A:\Indus\Contour\IndusFont1840Out5\06005011.bmp,6,10,1,12,5,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\06005012.bmp,5,6,1,8,6,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\06005013.bmp,6,2,5,8,4,16,7,16,
A:\Indus\Contour\IndusFont1840Out5\06005014.bmp,8,4,5,12,6,10,7,15,
A:\Indus\Contour\IndusFont1840Out5\06005015.bmp,6,8,1,7,4,6,9,6,
A:\Indus\Contour\IndusFont1840Out5\06006000.bmp,9,4,7,8,8,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\06006001.bmp,5,4,5,6,4,13,6,15,
A:\Indus\Contour\IndusFont1840Out5\06006002.bmp,6,4,2,12,4,12,8,10,
A:\Indus\Contour\IndusFont1840Out5\06006003.bmp,6,2,1,6,5,13,2,11,
A:\Indus\Contour\IndusFont1840Out5\06006004.bmp,4,2,2,4,6,8,7,16,
A:\Indus\Contour\IndusFont1840Out5\06006005.bmp,6,6,7,6,5,8,8,8,
A:\Indus\Contour\IndusFont1840Out5\06006006.bmp,5,2,1,6,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\06006007.bmp,5,4,1,2,4,16,2,6,
A:\Indus\Contour\IndusFont1840Out5\06006008.bmp,8,4,7,14,4,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06006009.bmp,2,4,7,6,3,6,8,4,
A:\Indus\Contour\IndusFont1840Out5\06006010.bmp,10,14,1,8,15,22,2,10,
A:\Indus\Contour\IndusFont1840Out5\06006011.bmp,16,20,1,8,15,22,2,10,
A:\Indus\Contour\IndusFont1840Out5\06006012.bmp,9,12,1,12,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\06006013.bmp,8,8,1,12,7,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\06006014.bmp,8,6,1,10,7,14,2,11,
A:\Indus\Contour\IndusFont1840Out5\06006015.bmp,7,4,1,10,7,10,2,14,
A:\Indus\Contour\IndusFont1840Out5\06007000.bmp,4,4,1,2,3,6,2,4,
A:\Indus\Contour\IndusFont1840Out5\06007001.bmp,7,8,1,8,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\06007002.bmp,6,4,6,10,6,6,5,10,
A:\Indus\Contour\IndusFont1840Out5\06007003.bmp,7,10,1,12,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06007004.bmp,6,8,1,10,6,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06007005.bmp,8,2,1,4,4,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\06007006.bmp,8,8,6,4,4,8,9,14,
A:\Indus\Contour\IndusFont1840Out5\06007007.bmp,8,2,6,8,3,6,9,14,
A:\Indus\Contour\IndusFont1840Out5\06007008.bmp,7,6,1,8,7,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\06007009.bmp,5,4,1,4,4,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\06007010.bmp,4,6,1,6,4,10,3,10,
A:\Indus\Contour\IndusFont1840Out5\06007011.bmp,3,6,1,8,2,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\06007012.bmp,5,2,1,2,5,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\06007013.bmp,6,4,1,8,6,6,2,10,
A:\Indus\Contour\IndusFont1840Out5\06007014.bmp,6,2,1,6,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\06007015.bmp,5,8,1,6,3,6,3,8,
A:\Indus\Contour\IndusFont1840Out5\07000000.bmp,6,9,12,4,3,6,8,10,
A:\Indus\Contour\IndusFont1840Out5\07000001.bmp,5,12,1,6,3,6,3,8,
A:\Indus\Contour\IndusFont1840Out5\07000002.bmp,7,10,1,4,3,6,2,16,
A:\Indus\Contour\IndusFont1840Out5\07000003.bmp,4,4,7,14,3,8,8,6,
A:\Indus\Contour\IndusFont1840Out5\07000004.bmp,4,2,6,6,5,4,3,10,
A:\Indus\Contour\IndusFont1840Out5\07000005.bmp,6,4,4,4,4,6,6,10,
A:\Indus\Contour\IndusFont1840Out5\07000006.bmp,8,4,5,6,5,10,7,14,
A:\Indus\Contour\IndusFont1840Out5\07000007.bmp,8,4,5,8,7,14,10,18,
A:\Indus\Contour\IndusFont1840Out5\07000008.bmp,8,12,1,8,15,22,3,12,
A:\Indus\Contour\IndusFont1840Out5\07000009.bmp,9,12,1,8,15,22,2,14,
A:\Indus\Contour\IndusFont1840Out5\07000010.bmp,7,10,2,9,15,21,3,12,
A:\Indus\Contour\IndusFont1840Out5\07000011.bmp,6,8,2,9,14,21,3,10,
A:\Indus\Contour\IndusFont1840Out5\07000012.bmp,8,2,6,4,8,6,5,8,
A:\Indus\Contour\IndusFont1840Out5\07000013.bmp,9,4,1,4,9,10,2,6,
A:\Indus\Contour\IndusFont1840Out5\07000014.bmp,8,2,1,2,9,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\07000015.bmp,8,10,1,8,8,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\07001000.bmp,9,8,1,10,8,16,2,14,
A:\Indus\Contour\IndusFont1840Out5\07001001.bmp,9,2,1,8,6,14,3,16,
A:\Indus\Contour\IndusFont1840Out5\07001002.bmp,10,2,2,7,11,19,3,18,
A:\Indus\Contour\IndusFont1840Out5\07001003.bmp,9,4,2,8,6,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\07001004.bmp,8,10,1,12,8,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\07001005.bmp,8,8,1,7,8,16,2,14,
A:\Indus\Contour\IndusFont1840Out5\07001006.bmp,8,10,2,12,8,14,3,12,
A:\Indus\Contour\IndusFont1840Out5\07001007.bmp,8,8,1,7,14,23,2,14,
A:\Indus\Contour\IndusFont1840Out5\07001008.bmp,8,10,1,8,15,22,3,12,
A:\Indus\Contour\IndusFont1840Out5\07001009.bmp,8,10,1,8,15,22,2,12,
A:\Indus\Contour\IndusFont1840Out5\07001010.bmp,8,10,2,8,9,18,2,14,
A:\Indus\Contour\IndusFont1840Out5\07001011.bmp,8,10,2,10,6,15,3,14,
A:\Indus\Contour\IndusFont1840Out5\07001012.bmp,9,4,1,4,9,18,3,18,
A:\Indus\Contour\IndusFont1840Out5\07001013.bmp,8,4,2,4,9,18,3,16,
A:\Indus\Contour\IndusFont1840Out5\07001014.bmp,8,11,4,11,11,19,4,12,
A:\Indus\Contour\IndusFont1840Out5\07001015.bmp,15,18,3,12,7,14,3,11,
A:\Indus\Contour\IndusFont1840Out5\07002000.bmp,17,6,2,10,7,14,3,12,
A:\Indus\Contour\IndusFont1840Out5\07002001.bmp,10,12,3,10,6,12,4,14,
A:\Indus\Contour\IndusFont1840Out5\07002002.bmp,8,10,2,10,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\07002003.bmp,9,12,2,12,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\07002004.bmp,8,12,3,12,8,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\07002005.bmp,8,12,3,12,8,14,3,12,
A:\Indus\Contour\IndusFont1840Out5\07002006.bmp,9,14,4,12,8,12,4,12,
A:\Indus\Contour\IndusFont1840Out5\07002007.bmp,8,12,4,12,7,14,5,14,
A:\Indus\Contour\IndusFont1840Out5\07002008.bmp,8,6,1,12,7,14,5,14,
A:\Indus\Contour\IndusFont1840Out5\07002009.bmp,9,8,1,12,8,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\07002010.bmp,8,4,1,6,6,15,4,16,
A:\Indus\Contour\IndusFont1840Out5\07002011.bmp,7,2,2,6,5,14,14,14,
A:\Indus\Contour\IndusFont1840Out5\07002012.bmp,7,2,1,6,4,13,3,12,
A:\Indus\Contour\IndusFont1840Out5\07002013.bmp,8,6,3,4,6,15,4,16,
A:\Indus\Contour\IndusFont1840Out5\07002014.bmp,8,2,3,4,6,15,4,16,
A:\Indus\Contour\IndusFont1840Out5\07002015.bmp,7,2,1,8,7,14,3,16,
A:\Indus\Contour\IndusFont1840Out5\07003000.bmp,9,4,1,4,9,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\07003001.bmp,9,4,2,4,9,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\07003002.bmp,11,6,2,8,13,6,4,6,
A:\Indus\Contour\IndusFont1840Out5\07003003.bmp,9,4,1,2,9,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\07003004.bmp,10,10,1,4,8,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\07003005.bmp,9,12,5,12,8,14,7,12,
A:\Indus\Contour\IndusFont1840Out5\07003006.bmp,6,6,7,4,5,8,8,4,
A:\Indus\Contour\IndusFont1840Out5\07003007.bmp,7,8,4,11,12,19,2,10,
A:\Indus\Contour\IndusFont1840Out5\07003008.bmp,7,8,1,8,15,22,2,10,
A:\Indus\Contour\IndusFont1840Out5\07003009.bmp,7,8,1,12,7,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\07003010.bmp,7,6,2,8,8,14,8,14,
A:\Indus\Contour\IndusFont1840Out5\07003011.bmp,8,2,1,10,7,14,7,12,
A:\Indus\Contour\IndusFont1840Out5\07003012.bmp,8,2,1,2,6,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\07003013.bmp,9,2,3,10,7,10,3,16,
A:\Indus\Contour\IndusFont1840Out5\07003014.bmp,8,2,3,8,7,10,2,18,
A:\Indus\Contour\IndusFont1840Out5\07003015.bmp,7,8,1,8,15,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\08000000.bmp,8,10,1,8,15,22,2,12,
A:\Indus\Contour\IndusFont1840Out5\08000001.bmp,6,8,1,8,15,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\08000002.bmp,6,8,1,10,8,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\08000003.bmp,7,8,1,10,7,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\08000004.bmp,8,10,1,8,15,22,2,12,
A:\Indus\Contour\IndusFont1840Out5\08000005.bmp,7,8,1,8,9,18,2,12,
A:\Indus\Contour\IndusFont1840Out5\08000006.bmp,8,10,2,9,14,21,2,12,
A:\Indus\Contour\IndusFont1840Out5\08000007.bmp,7,8,1,12,8,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\08000008.bmp,7,8,1,12,8,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\08000009.bmp,7,6,1,6,7,10,2,14,
A:\Indus\Contour\IndusFont1840Out5\08000010.bmp,4,2,1,2,5,6,2,8,
